UF,Sexo,Idade,Raca,Anos de Estudo,Renda,Altura
29,Feminino,55,Pardo,11,1000,1.743.279.911
29,Masculino,37,Negro,6,2500,1.776.922.753
29,Feminino,54,Pardo,12,350,1.546.390.942
29,Feminino,40,Negro,12,1200,1.783.564.905
29,Masculino,53,Pardo,9,2300,1.675.744.334
29,Feminino,44,Negro,12,900,1.779.014.203
29,Masculino,45,Negro,1,900,1.771.578.194
29,Masculino,30,Negro,12,800,1.768.133.769
29,Masculino,46,Pardo,9,1350,1.782.728.384
29,Feminino,53,Pardo,7,880,1.603.029.505
29,Feminino,51,Pardo,1,789,1.596.833.408
29,Masculino,24,Negro,14,1800,1.830.404.586
29,Feminino,34,Negro,12,853,1.606.166.581
29,Masculino,48,Negro,12,500,1.653.145.517
29,Masculino,71,Pardo,1,500,1.612.551.606
29,Feminino,39,Negro,16,788,1.684.571.569
29,Feminino,45,Branco,16,15000,1.577.899.694
29,Feminino,59,Branco,16,5000,1.696.206.067
29,Masculino,56,Branco,16,10000,1.729.139.185
29,Feminino,50,Branco,16,30000,1.521.492.876
29,Masculino,67,Negro,16,20000,1.705.268.295
29,Masculino,45,Branco,16,30000,1.673.663.813
29,Masculino,33,Pardo,12,3800,1.721.549.462
29,Feminino,39,Negro,12,2800,176.946.537
29,Masculino,30,Negro,16,2500,1.532.295.874
29,Masculino,31,Branco,12,5000,1.776.540.389
29,Feminino,25,Negro,12,2000,1.755.515.327
29,Masculino,56,Pardo,12,3400,1.590.825.739
29,Feminino,54,Branco,15,4000,1.898.093.454
29,Feminino,79,Negro,16,30000,158.883.115
29,Feminino,40,Negro,16,4000,1.690.223.732
29,Masculino,57,Branco,12,2000,1.656.565.125
29,Masculino,52,Negro,13,2684,1.736.563.551
29,Feminino,31,Pardo,16,2100,1.780.753.618
29,Masculino,31,Pardo,16,3500,1.673.853.787
29,Masculino,31,Pardo,12,3000,1.768.226.352
29,Masculino,45,Pardo,4,1100,1.612.440.281
29,Feminino,28,Pardo,12,2500,1.703.438.428
29,Feminino,57,Pardo,16,3400,1.640.878.126
29,Feminino,28,Pardo,16,3500,1.797.129.341
29,Masculino,30,Negro,16,2800,1.657.169.437
29,Feminino,51,Pardo,3,700,1.743.435.431
29,Feminino,34,Negro,12,2000,1.592.541.742
29,Masculino,35,Pardo,12,1200,1.785.202.406
29,Masculino,29,Pardo,12,2000,1.546.146.875
29,Masculino,63,Branco,6,1700,1.632.347.901
29,Masculino,49,Pardo,12,788,1.654.644.727
29,Masculino,31,Negro,6,1400,1.761.728.938
29,Masculino,52,Negro,11,3500,1.840.766.553
29,Masculino,35,Pardo,14,1500,1.728.728.212
29,Feminino,52,Negro,12,845,1.628.071.161
29,Feminino,37,Negro,6,600,1.816.127.142
29,Masculino,53,Negro,1,500,1.659.321.973
29,Masculino,56,Negro,4,700,1.717.288.865
29,Masculino,51,Pardo,2,1800,1.635.529.028
29,Masculino,64,Negro,1,977,1.647.214.333
29,Masculino,43,Pardo,16,820,1.726.103.001
29,Feminino,48,Pardo,16,3100,178.456.756
29,Feminino,46,Negro,10,420,1.861.125.772
29,Feminino,50,Pardo,5,400,1.672.594.309
29,Masculino,55,Negro,4,950,1.831.706.763
29,Masculino,24,Pardo,12,788,1.741.929.462
29,Masculino,52,Pardo,13,800,1.768.504.151
29,Masculino,75,Pardo,4,3500,178.745.801
29,Masculino,36,Pardo,12,1100,1.577.117.468
29,Masculino,42,Pardo,1,850,1.625.951.029
29,Feminino,30,Pardo,10,1000,1.668.859.234
29,Masculino,50,Pardo,12,2000,1.660.299.484
29,Feminino,60,Pardo,12,1500,1.792.202.163
29,Feminino,37,Negro,16,1500,1.729.801.762
29,Masculino,34,Pardo,12,880,1.864.608.287
29,Feminino,59,Pardo,6,200,1.711.712.541
29,Masculino,31,Pardo,12,1000,1.794.250.758
29,Masculino,24,Pardo,1,922,1.724.647.374
29,Feminino,27,Pardo,16,1576,1.768.766.025
29,Masculino,52,Pardo,12,900,1.838.820.684
29,Masculino,55,Branco,16,3000,1.605.929.392
29,Masculino,38,Branco,14,7000,1.829.719.416
29,Masculino,56,Branco,16,10000,1.719.459.216
29,Masculino,50,Negro,15,7000,1.808.538.262
29,Masculino,57,Negro,16,15125,164.757.643
29,Masculino,41,Negro,16,5000,1.839.623.525
29,Masculino,63,Negro,16,16000,1.955.395.015
29,Feminino,50,Branco,16,6500,168.684.512
29,Masculino,23,Branco,12,6000,1.775.906.018
29,Feminino,33,Negro,16,2500,1.740.060.801
29,Masculino,20,Branco,8,1400,1.639.931.027
29,Feminino,37,Negro,12,700,1.696.887.105
29,Masculino,38,Pardo,4,788,1.666.311.665
29,Masculino,48,Negro,9,2500,1.839.495.129
29,Feminino,42,Pardo,11,780,1.691.989.133
29,Feminino,51,Branco,12,500,1.689.599.177
29,Masculino,31,Negro,5,2000,1.642.765.923
29,Masculino,34,Negro,13,850,1.637.446
29,Masculino,40,Branco,10,1920,1.528.827.328
29,Masculino,55,Negro,1,500,1.727.519.965
29,Feminino,51,Pardo,8,850,1.694.886.271
29,Feminino,54,Negro,2,788,179.828
29,Masculino,37,Negro,12,1389,169.860.856
29,Masculino,26,Negro,12,870,1.561.276.308
29,Feminino,25,Negro,9,300,167.206.599
29,Masculino,61,Negro,11,0,1.770.757.312
29,Feminino,26,Branco,12,788,1.794.893.218
29,Masculino,47,Pardo,16,500,1.615.166.827
29,Masculino,45,Negro,6,788,1.744.971.094
29,Feminino,29,Pardo,12,1200,1.824.543.765
29,Feminino,54,Pardo,12,800,1.668.445.408
29,Feminino,60,Pardo,6,500,1.763.860.355
29,Masculino,21,Pardo,12,788,1.714.275.279
29,Masculino,29,Pardo,12,900,1.756.775.877
29,Feminino,37,Negro,7,1500,1.760.569.055
29,Masculino,49,Branco,3,900,1.655.071.052
29,Feminino,41,Negro,12,1000,1.644.798.208
29,Feminino,36,Pardo,9,788,1.751.763.405
29,Feminino,18,Negro,12,800,1.730.062.345
29,Masculino,56,Pardo,8,788,1.683.359.598
29,Feminino,36,Branco,12,2000,1.717.640.858
29,Feminino,40,Negro,16,10000,1.700.372.321
29,Feminino,56,Negro,16,6000,1.580.458.588
29,Masculino,62,Negro,16,16000,1.655.258.357
29,Feminino,38,Branco,16,3000,166.806.985
29,Feminino,46,Negro,16,1400,172.685.011
29,Masculino,51,Negro,16,4000,1.654.432.706
29,Masculino,55,Branco,16,10000,1.737.056.733
29,Feminino,45,Negro,16,5000,1.786.726.612
29,Masculino,41,Pardo,12,2500,1.754.064.951
29,Masculino,53,Pardo,12,3000,171.413.831
29,Masculino,44,Negro,5,780,171.567.375
29,Masculino,27,Negro,12,788,1.723.664.887
29,Masculino,48,Negro,12,972,1.693.177.927
29,Masculino,51,Pardo,16,1000,1.869.693.709
29,Feminino,46,Pardo,4,400,1.837.994.736
29,Feminino,50,Negro,10,788,1.626.197.318
29,Feminino,46,Branco,6,600,1.865.167.587
29,Masculino,26,Negro,12,900,1.666.609.601
29,Masculino,47,Pardo,4,780,1.608.442.547
29,Masculino,37,Branco,16,15000,1.732.881.214
29,Masculino,37,Negro,16,1250,1.745.722.133
29,Masculino,42,Branco,16,4500,1.716.169.597
29,Feminino,39,Negro,16,2000,1.764.098.725
29,Feminino,27,Pardo,12,970,1.647.532.918
29,Masculino,40,Negro,16,10000,1.619.492.352
29,Masculino,54,Pardo,15,27000,173.498.607
29,Masculino,47,Negro,16,10000,1.618.513.033
29,Masculino,65,Negro,16,10000,1.902.991.416
29,Masculino,55,Negro,16,5000,1.798.044.989
29,Feminino,35,Pardo,9,150,1.710.305.266
29,Feminino,25,Pardo,12,500,1.837.420.769
29,Masculino,40,Pardo,4,900,1.674.296.691
29,Masculino,42,Pardo,5,100,1.698.415.532
29,Feminino,50,Pardo,3,50,166.213.754
29,Masculino,23,Pardo,9,788,1.622.185.487
29,Feminino,35,Pardo,4,150,1.610.573.982
29,Masculino,48,Negro,16,9000,1.685.121.798
29,Feminino,51,Branco,16,1000,1.802.311.828
29,Masculino,25,Branco,12,2000,1.728.162.323
29,Masculino,43,Branco,16,2500,1.826.859.071
29,Masculino,61,Negro,13,1600,1.850.079.426
29,Masculino,40,Pardo,3,788,1.736.244.615
29,Masculino,29,Negro,13,3000,1.618.070.566
29,Masculino,46,Pardo,12,1100,1.623.048.193
29,Masculino,64,Pardo,10,1400,161.423.703
29,Masculino,33,Negro,10,900,1.685.480.609
29,Masculino,24,Pardo,11,700,1.632.141.406
29,Masculino,52,Negro,5,300,148.131.989
29,Feminino,55,Pardo,3,300,1.674.462.514
29,Masculino,62,Pardo,5,788,1.651.008.654
29,Feminino,43,Pardo,12,788,168.960.658
29,Masculino,52,Negro,5,600,1.671.019.209
29,Feminino,52,Pardo,6,800,1.562.486.416
29,Masculino,52,Negro,12,800,1.630.781.484
29,Masculino,32,Branco,12,800,1.604.404.903
29,Feminino,29,Pardo,12,860,1.794.527.514
29,Masculino,43,Pardo,4,600,172.769.259
29,Masculino,34,Pardo,10,1000,1.678.815.286
29,Feminino,45,Pardo,12,400,1.648.155.646
29,Feminino,38,Pardo,9,1050,1.606.261.968
29,Feminino,43,Branco,8,350,1.742.568.033
29,Feminino,66,Pardo,1,788,1.577.517.489
29,Masculino,48,Negro,8,300,1.688.780.519
29,Feminino,36,Pardo,9,788,1.573.779.963
29,Feminino,65,Negro,6,100,1.762.506.179
29,Feminino,57,Negro,11,400,1.715.679.001
29,Feminino,41,Negro,5,670,172.743.708
29,Masculino,53,Negro,12,1600,1.760.842.845
29,Masculino,19,Negro,10,500,17.359.233
29,Feminino,54,Pardo,8,700,1.693.249.545
29,Masculino,40,Pardo,12,1800,1.683.811.807
29,Masculino,31,Branco,12,550,1.623.319.612
29,Masculino,64,Pardo,5,1000,1.724.211.408
29,Feminino,54,Negro,12,850,166.241.156
29,Feminino,21,Negro,12,945,1.804.515.575
29,Masculino,54,Pardo,12,1200,167.421.176
29,Masculino,47,Pardo,7,600,1.586.739.234
29,Masculino,40,Negro,9,1500,1.636.960.874
29,Masculino,51,Pardo,5,700,1.756.774.076
29,Feminino,45,Pardo,16,1000,1.689.564.944
29,Feminino,35,Pardo,12,560,1.643.568.101
29,Feminino,50,Pardo,4,935,1.650.003.402
29,Masculino,31,Negro,12,1300,1.600.747.385
29,Feminino,52,Negro,16,700,1.753.090.668
29,Feminino,22,Negro,10,650,1.635.042.026
29,Feminino,40,Pardo,10,1100,1.623.124.064
29,Feminino,30,Branco,12,800,1.689.226.542
29,Masculino,56,Pardo,5,1200,1.552.902.086
29,Feminino,29,Negro,16,1400,1.601.159.692
29,Feminino,32,Pardo,12,950,1.818.900.318
29,Masculino,20,Negro,12,1220,1.799.696.623
29,Masculino,33,Pardo,9,1000,1.703.810.953
29,Masculino,44,Negro,12,1400,1.773.640.576
29,Feminino,35,Pardo,11,500,1.600.137.272
29,Feminino,49,Negro,13,850,184.179.985
29,Feminino,49,Pardo,8,250,1.620.686.207
29,Masculino,34,Negro,9,900,1.743.962.865
29,Feminino,62,Pardo,7,788,1.737.889.457
29,Masculino,30,Negro,12,600,1.701.502.128
29,Feminino,56,Negro,12,350,1.679.788.947
29,Masculino,34,Pardo,12,800,1.923.130.944
29,Feminino,39,Pardo,12,788,1.523.766.408
29,Feminino,43,Negro,12,400,153.747.016
29,Masculino,60,Negro,9,800,1.904.062.145
29,Feminino,44,Negro,12,970,1.570.118.608
29,Feminino,58,Negro,5,400,1.724.107.481
29,Masculino,32,Negro,16,1100,1.807.171.483
29,Masculino,35,Pardo,6,1200,1.549.222.346
29,Masculino,46,Pardo,5,1570,1.841.878.914
29,Masculino,55,Negro,2,750,1.687.243.269
29,Feminino,32,Negro,12,500,1.669.328.151
29,Feminino,43,Negro,12,1000,1.735.185.349
29,Feminino,50,Negro,1,400,1.461.483.642
29,Masculino,18,Branco,10,1100,1.638.318.851
29,Masculino,34,Negro,16,2100,1.709.888.612
29,Feminino,44,Pardo,4,900,1.711.178.927
29,Masculino,47,Branco,12,1600,1.675.014.211
29,Masculino,53,Pardo,7,1800,1.794.848.483
29,Feminino,43,Pardo,5,680,17.333.449
29,Masculino,35,Pardo,12,1500,1.630.985.062
29,Masculino,35,Pardo,5,788,157.394.521
29,Masculino,33,Branco,16,1900,1.676.759.672
29,Masculino,54,Pardo,7,250,1.702.470.651
29,Feminino,50,Negro,5,450,1.677.118.714
29,Masculino,41,Negro,10,7500,1.651.956.476
29,Feminino,64,Pardo,16,1400,1.644.550.182
29,Masculino,35,Pardo,12,1700,1.726.898.728
29,Feminino,41,Pardo,5,640,1.769.003.106
29,Masculino,47,Negro,8,300,169.199.658
29,Masculino,25,Pardo,12,788,1.537.444.193
29,Masculino,54,Pardo,8,788,1.638.437.895
29,Feminino,32,Pardo,12,780,1.724.042.141
29,Feminino,53,Pardo,13,788,1.708.771.332
29,Masculino,49,Negro,5,1118,1.718.006.975
29,Masculino,63,Negro,1,500,1.769.319.513
29,Masculino,48,Pardo,4,1500,1.859.604.945
29,Feminino,32,Pardo,12,1200,1.768.197.615
29,Feminino,57,Pardo,9,788,1.651.870.616
29,Masculino,33,Negro,9,1200,166.467.362
29,Feminino,47,Pardo,12,900,1.675.306.871
29,Feminino,36,Negro,5,788,1.665.026.041
29,Masculino,54,Pardo,6,788,183.847.892
29,Masculino,44,Pardo,6,788,1.784.234.894
29,Feminino,36,Negro,14,3400,1.796.785.253
29,Masculino,62,Negro,6,1300,1.693.689.817
29,Masculino,19,Negro,9,1800,1.462.790.512
29,Feminino,79,Negro,3,200,1.807.247.709
29,Feminino,47,Pardo,12,900,1.725.650.835
29,Feminino,62,Pardo,9,788,1.858.798.858
29,Masculino,48,Pardo,5,1500,1.768.693.624
29,Masculino,39,Branco,10,2094,1.724.286.754
29,Feminino,48,Pardo,15,1300,1.744.585.664
29,Feminino,55,Pardo,13,788,1.757.953.228
29,Masculino,42,Negro,12,1200,1.607.308.855
29,Masculino,40,Pardo,15,2000,1.585.518.042
29,Masculino,39,Pardo,13,850,1.740.127.408
29,Feminino,75,Negro,6,1000,1.752.444.115
29,Feminino,54,Pardo,8,1500,183.915.482
29,Masculino,42,Pardo,12,1200,1.733.500.484
29,Feminino,23,Pardo,8,640,1.658.504.396
29,Masculino,55,Branco,9,788,1.704.060.624
29,Masculino,27,Pardo,12,788,1.770.327.767
29,Feminino,34,Negro,12,1200,17.217.887
29,Masculino,39,Negro,6,400,1.788.932.699
29,Masculino,44,Pardo,12,788,1.750.830.924
29,Masculino,54,Pardo,9,1350,1.634.479.702
29,Feminino,57,Pardo,17,788,160.030.778
29,Masculino,32,Pardo,12,1200,1.731.697.371
29,Masculino,42,Negro,12,1500,1.657.662.293
29,Masculino,38,Negro,12,480,1.634.705.879
29,Feminino,50,Negro,16,2100,1.700.537.836
29,Feminino,28,Negro,12,860,1.725.114.083
29,Masculino,24,Pardo,12,788,1.702.528.311
29,Masculino,43,Negro,10,1200,1.640.595.698
29,Feminino,43,Pardo,16,3000,1.809.611.061
29,Feminino,55,Pardo,12,700,1.756.641.404
29,Feminino,53,Negro,12,1576,1.739.615.716
29,Masculino,35,Pardo,12,1576,1.741.477.483
29,Masculino,56,Pardo,16,10000,1.804.278.045
29,Feminino,47,Branco,16,6200,1.740.689.204
29,Masculino,59,Negro,14,4000,1.712.972.921
29,Masculino,50,Negro,12,974,1.627.155.849
29,Feminino,21,Pardo,7,250,166.276.148
29,Feminino,32,Pardo,7,788,1.651.274.142
29,Feminino,39,Negro,12,400,1.606.539.527
29,Masculino,37,Negro,4,1000,1.602.185.088
29,Feminino,48,Negro,16,1390,1.658.756.801
29,Masculino,33,Pardo,12,1020,1.765.445.424
29,Masculino,56,Pardo,11,1100,1.778.557.459
29,Feminino,54,Negro,4,230,1.636.683.549
29,Feminino,41,Negro,7,380,1.614.756.098
29,Feminino,32,Pardo,12,788,1.708.269.456
29,Masculino,54,Negro,9,2500,1.868.598.025
29,Feminino,60,Negro,6,788,1.637.072.378
29,Feminino,42,Pardo,6,550,1.677.948.643
29,Feminino,41,Branco,16,1450,1.626.748.747
29,Masculino,62,Pardo,12,900,1.670.161.943
29,Masculino,47,Negro,12,1200,169.465.692
29,Feminino,40,Pardo,8,788,1.723.057.044
29,Masculino,30,Negro,12,950,1.869.201.871
29,Masculino,56,Pardo,12,2100,1.716.127.111
29,Masculino,29,Pardo,12,1100,171.346.195
29,Masculino,39,Pardo,11,1800,1.570.476.128
29,Masculino,41,Negro,11,1100,1.592.977.621
29,Masculino,45,Negro,10,918,179.774.751
29,Masculino,71,Pardo,4,1500,1.624.900.078
29,Masculino,34,Negro,12,1100,1.737.146.984
29,Masculino,44,Negro,4,800,1.745.337.539
29,Feminino,49,Negro,12,1000,163.180.407
29,Masculino,30,Pardo,12,1000,1.694.562.946
29,Masculino,47,Pardo,12,1500,1.806.763.797
29,Feminino,32,Pardo,12,2100,1.756.861.141
29,Masculino,43,Pardo,6,1200,1.733.034.596
29,Feminino,51,Pardo,9,788,1.692.874.543
29,Masculino,48,Negro,6,900,1.724.183.862
29,Feminino,51,Branco,10,788,1.609.659.227
29,Masculino,37,Negro,12,1600,157.684.739
29,Feminino,59,Pardo,12,788,1.783.728.091
29,Masculino,64,Negro,8,3100,1.710.646.553
29,Feminino,59,Pardo,12,1728,1.723.798.934
29,Feminino,33,Pardo,15,788,1.700.072.998
29,Masculino,50,Branco,12,1500,166.517.464
29,Feminino,45,Pardo,10,700,1.718.114.612
29,Masculino,69,Negro,6,1200,1.710.803.372
29,Masculino,51,Negro,13,100,1.612.211.839
29,Feminino,33,Negro,12,788,1.733.342.105
29,Feminino,52,Pardo,12,1890,1.686.141.631
29,Feminino,49,Negro,10,920,1.614.328.174
29,Feminino,44,Negro,5,150,1.682.846.324
29,Masculino,47,Negro,3,1200,15.554.608
29,Masculino,65,Negro,2,300,1.687.406.537
29,Feminino,69,Pardo,6,150,1.692.739.382
29,Feminino,51,Negro,12,1250,1.740.910.304
29,Masculino,67,Negro,6,1460,1.654.800.055
29,Feminino,35,Pardo,12,788,1.760.328.215
29,Masculino,49,Negro,9,1000,1.694.673.255
29,Masculino,52,Negro,12,1400,1.700.992.389
29,Masculino,35,Pardo,16,1200,1.784.920.961
29,Masculino,38,Negro,12,4000,1.717.700.973
29,Feminino,30,Branco,12,1000,1.806.862.058
29,Masculino,43,Pardo,12,1000,1.857.268.846
29,Masculino,47,Negro,12,2400,1.662.332.187
29,Masculino,47,Pardo,12,950,1.669.707.115
29,Feminino,58,Negro,6,1000,1.578.231.401
29,Masculino,44,Negro,13,2000,1.765.477.853
29,Masculino,37,Negro,10,800,1.718.844.532
29,Feminino,37,Negro,12,788,1.636.399.068
29,Feminino,38,Negro,14,1400,1.710.222.643
29,Masculino,47,Negro,9,1800,1.764.420.839
29,Feminino,53,Negro,12,788,174.017.838
29,Feminino,61,Negro,5,182,1.524.954.066
29,Masculino,47,Negro,12,2000,1.644.665.065
29,Masculino,33,Pardo,11,788,1.676.927.603
29,Feminino,57,Negro,12,1500,1.676.977.022
29,Feminino,31,Pardo,11,1000,1.770.285.603
29,Masculino,41,Negro,12,800,1.611.831.961
29,Masculino,44,Negro,12,788,1.602.373.285
29,Masculino,58,Negro,8,0,1.735.467.515
29,Masculino,62,Pardo,1,847,1.740.244.451
29,Masculino,25,Negro,3,788,163.427.299
29,Feminino,50,Negro,12,320,1.802.583.306
29,Masculino,62,Negro,9,1200,1.660.882.531
29,Feminino,29,Pardo,12,918,173.023.474
29,Masculino,43,Pardo,7,900,1.698.691.377
29,Feminino,44,Negro,4,788,1.764.137.484
29,Masculino,37,Pardo,9,1300,1.807.078.127
29,Masculino,46,Negro,1,950,1.756.304.481
29,Feminino,42,Pardo,12,900,1.665.532.447
29,Feminino,48,Branco,8,1000,1.777.848.338
29,Masculino,42,Branco,5,788,1.682.652.781
29,Masculino,41,Negro,2,500,1.599.402.624
29,Masculino,29,Negro,12,1000,153.946.405
29,Masculino,35,Negro,16,2200,1.635.747.301
29,Masculino,47,Negro,13,2100,1.667.213.652
29,Masculino,31,Negro,8,1100,172.687.548
29,Masculino,32,Pardo,10,1150,1.661.104.026
29,Masculino,42,Negro,9,1500,1.775.442.873
29,Masculino,32,Negro,12,980,1.758.582.269
29,Masculino,36,Pardo,9,1500,181.683.149
29,Feminino,42,Negro,6,800,1.732.996.603
29,Masculino,54,Pardo,8,1600,1.714.317.222
29,Feminino,47,Pardo,9,400,1.859.665.332
29,Feminino,40,Pardo,15,788,1.786.360.526
29,Masculino,34,Negro,5,1000,1.598.550.678
29,Masculino,33,Negro,11,4000,1.690.599.904
29,Masculino,55,Pardo,9,900,1.628.240.262
29,Masculino,51,Negro,12,1500,1.653.269.694
29,Masculino,36,Branco,14,2100,1.832.832.919
29,Feminino,40,Pardo,12,1100,1.597.407.728
29,Masculino,56,Pardo,8,1000,1.651.015.141
29,Feminino,44,Negro,12,1500,1.739.823.347
29,Feminino,30,Pardo,12,900,1.652.692.687
29,Masculino,30,Negro,16,3200,1.709.970.187
29,Feminino,40,Pardo,11,788,1.582.445.465
29,Masculino,36,Negro,12,800,1.484.926.024
29,Masculino,36,Pardo,11,788,1.682.935.265
29,Masculino,57,Negro,12,1200,1.753.940.279
29,Feminino,48,Pardo,12,650,1.572.320.899
29,Masculino,55,Branco,1,200,1.802.441.855
29,Masculino,31,Negro,9,1050,172.074.428
29,Masculino,41,Negro,12,1500,1.815.721.635
29,Masculino,34,Pardo,8,1250,177.056.353
29,Masculino,46,Branco,6,1025,1.655.847.015
29,Masculino,42,Negro,12,1600,1.630.784.457
29,Feminino,31,Pardo,12,900,1.700.815.142
29,Feminino,54,Negro,12,1250,17.088.739
29,Feminino,38,Branco,12,900,1.612.186.297
29,Masculino,50,Negro,12,3000,1.785.402.286
29,Masculino,33,Negro,11,1000,1.760.479.944
29,Feminino,47,Negro,12,800,1.739.990.609
29,Masculino,29,Negro,9,900,1.712.008.907
29,Masculino,33,Negro,12,1200,1.639.442.926
29,Masculino,60,Pardo,6,1000,1.564.860.251
29,Masculino,22,Negro,7,788,1.715.332.389
29,Feminino,35,Negro,12,800,1.671.139.345
29,Feminino,63,Pardo,5,200,174.794.699
29,Feminino,51,Pardo,12,788,1.631.223.632
29,Feminino,40,Pardo,10,788,1.648.710.205
29,Masculino,50,Negro,13,1300,1.783.265.344
29,Masculino,23,Pardo,12,1600,1.880.419.867
29,Feminino,40,Negro,12,788,1.817.792.737
29,Masculino,51,Negro,5,1100,1.744.969.174
29,Feminino,50,Negro,12,800,1.721.703.676
29,Feminino,23,Pardo,6,788,1.872.163.909
29,Feminino,38,Pardo,12,950,168.571.206
29,Masculino,36,Negro,4,788,178.053.917
29,Feminino,64,Pardo,13,1000,1.696.632.473
29,Masculino,36,Negro,8,2000,1.692.035.362
29,Feminino,59,Negro,13,788,1.672.591.482
29,Feminino,25,Pardo,9,500,1.654.424.955
29,Feminino,37,Negro,4,400,1.657.128.481
29,Masculino,33,Negro,12,950,1.635.100.359
29,Feminino,51,Pardo,12,788,1.605.892.653
29,Masculino,43,Negro,7,800,1.755.086.923
29,Masculino,35,Pardo,6,788,1.621.056.059
29,Masculino,58,Pardo,14,850,1.647.854.951
29,Feminino,54,Negro,10,788,1.793.059.776
29,Masculino,56,Negro,1,400,1.683.232.518
29,Masculino,43,Pardo,12,1100,1.738.249.953
29,Masculino,25,Negro,12,1500,1.864.951.643
29,Masculino,26,Negro,12,788,1.717.577.683
29,Masculino,55,Amarelo,2,788,1.722.543.437
29,Feminino,30,Negro,7,720,1.676.769.924
29,Feminino,37,Negro,12,1500,1.654.091.883
29,Masculino,33,Negro,10,950,1.638.120.177
29,Feminino,40,Branco,12,917,1.746.461.908
29,Masculino,43,Pardo,9,1050,1.667.136.943
29,Masculino,51,Pardo,4,1300,1.636.338.905
29,Masculino,47,Branco,10,600,1.700.272.983
29,Masculino,41,Branco,12,3000,1.620.831.823
29,Feminino,29,Negro,12,1000,179.697.861
29,Feminino,37,Negro,16,3500,154.799.194
29,Masculino,32,Negro,12,1300,1.647.963.402
29,Masculino,42,Negro,12,1300,1.648.521.482
29,Masculino,57,Branco,16,14000,1.739.200.848
29,Masculino,30,Pardo,13,7000,1.604.381.964
29,Feminino,58,Branco,9,788,1.540.288.841
29,Feminino,47,Pardo,12,6200,1.810.939.494
29,Feminino,57,Negro,9,1200,1.596.848.654
29,Feminino,34,Pardo,8,100,1.708.383.744
29,Feminino,35,Branco,12,1300,1.735.995.292
29,Masculino,49,Branco,12,700,1.630.249.665
29,Masculino,27,Pardo,12,1200,1.653.055.181
29,Masculino,59,Pardo,6,600,1.636.926.809
29,Masculino,55,Negro,3,400,1.630.056.449
29,Masculino,36,Pardo,12,1200,1.820.685.341
29,Masculino,50,Pardo,5,1480,1.727.378.658
29,Masculino,45,Branco,8,788,1.594.836.016
